id,word,parents
.0.41,呈圆形,['.1.00']
.0.42,椭圆形,['.1.00']
.0.43,多形性,['.1.00']
.0.44,直径,['.1.00']
.0.45,200nm,['.1.00']
.0.46,蛋白,"['.1.00', '.1.00', '.1.00', '.2.01', '.2.08']"
.0.47,位于,['.1.00']
.0.48,表面,['.1.00']
.0.49,棒状,['.1.00']
.0.50,结构,['.1.00']
.0.51,抗原,"['.1.00', '.1.00']"
.0.52,用于,"['.1.00', '.1.06']"
.0.53,分型,['.1.00']
.0.54,基因,['.1.00']
.0.55,包裹,['.1.00']
.0.56,用作,['.1.00']
.0.57,诊断,"['.1.00', '.1.04']"
.0.58,理化,['.1.00']
.0.59,特性,['.1.00']
.0.60,SARS,"['.1.00', '.1.03']"
.0.61,MERS,['.1.00']
.0.62,研究,['.1.00']
.0.63,敏感,['.1.00']
.0.64,分钟,['.1.00']
.0.65,乙醚,['.1.00']
.0.66,75%,['.1.00']
.0.67,乙醇,['.1.00']
.0.68,含氯,['.1.00']
.0.69,消毒剂,['.1.00']
.0.70,过氧乙酸,['.1.00']
.0.71,氯仿,['.1.00']
.0.72,脂溶剂,['.1.00']
.0.73,灭活,"['.1.00', '.1.00']"
.0.74,氯己,['.1.00']
.1.01,此次疫情的临床特点,['none']
.2.00,临床表现,['.1.01']
.0.75,发热,"['.2.00', '.2.00', '.2.00', '.3.00', '.3.01', '.2.10', '.2.11']"
.0.76,乏力,"['.2.00', '.2.10']"
.0.77,干咳,"['.2.00', '.2.10']"
.0.78,表现,['.2.00']
.0.79,鼻塞,['.2.00']
.0.80,流涕,['.2.00']
.0.81,上呼吸道,['.2.00']
.0.82,症状,"['.2.00', '.2.00', '.3.00', '.1.07']"
.0.83,少见,"['.2.00', '.2.02']"
.0.84,半数,['.2.00']
.0.85,一周,['.2.00']
.0.86,呼吸困难,"['.2.00', '.2.05', '.2.08']"
.0.87,严重者,"['.2.00', '.2.01', '.2.02']"
.0.88,快速,['.2.00']
.0.89,进展,"['.2.00', '.2.05', '.2.08']"
.0.90,窘迫,['.2.00']
.0.91,脓毒症,['.2.00']
.0.92,休克,"['.2.00', '.2.06']"
.0.93,难以,['.2.00']
.0.94,纠正,['.2.00']
.0.95,代谢性,['.2.00']
.0.96,酸中毒,['.2.00']
.0.97,凝血,"['.2.00', '.2.08']"
.0.98,功能障碍,['.2.00']
.0.99,值得注意,['.2.00']
.0.100,重症,['.2.00']
.0.101,危重症,"['.2.00', '.2.07']"
.0.102,病程,['.2.00']
.0.103,中可为,['.2.00']
.0.104,低热,"['.2.00', '.2.10']"
.0.105,起病,['.2.00']
.0.106,轻微,['.2.00']
.0.107,周后,['.2.00']
.0.108,恢复,['.2.00']
.0.109,预后,['.2.00']
.0.110,病情,"['.2.00', '.2.08', '.2.09', '.1.06', '.1.07']"
.0.111,危重,['.2.00']
.0.112,死亡,['.2.00']
.2.01,实验室检查,['.1.01']
.0.113,发病,"['.2.01', '.3.00', '.3.00', '.3.00', '.3.01']"
.0.114,早期,"['.2.01', '.2.02', '.3.01']"
.0.115,外周血,"['.2.01', '.2.01']"
.0.116,白细胞,"['.2.01', '.3.01']"
.0.117,总数,"['.2.01', '.3.01']"
.0.118,减低,['.2.01']
.0.119,淋巴细胞,"['.2.01', '.2.01', '.3.01']"
.0.120,计数,"['.2.01', '.3.01']"
.0.121,减少,"['.2.01', '.2.01', '.3.01']"
.0.122,肝酶,"['.2.01', '.2.08']"
.0.123,肌酶,['.2.01']
.0.124,肌红蛋白,['.2.01']
.0.125,增高,['.2.01']
.0.126,血沉,['.2.01']
.0.127,升高,"['.2.01', '.2.01']"
.0.128,降钙素,['.2.01']
.0.129,二聚体,['.2.01']
.0.130,进行性,['.2.01']
.2.02,胸部影像学,['.1.01']
.0.131,呈现,['.2.02']
.0.132,多发,"['.2.02', '.2.02']"
.0.133,小斑片,['.2.02']
.0.134,影及,['.2.02']
.0.135,间质,['.2.02']
.0.136,改变,['.2.02']
.0.137,以肺,['.2.02']
.0.138,外带,['.2.02']
.0.139,发展,['.2.02']
.0.140,双肺,['.2.02']
.0.141,玻璃,['.2.02']
.0.142,浸润,['.2.02']
.0.143,肺实变,['.2.02']
.0.144,胸腔,['.2.02']
.0.145,积液,['.2.02']
.1.02,病例定义,['none']
.2.03,疑似病例（原观察病例）,['.1.02']
.3.00,流行病学史,['.2.03']
.0.146,两周,['.3.00']
.0.147,内有,['.3.00']
.0.148,旅行,['.3.00']
.0.149,居住,['.3.00']
.0.150,天内,['.3.00']
.0.151,接触,['.3.00']
.0.152,武汉,['.3.00']
.0.153,伴有,['.3.00']
.0.154,聚集,['.3.00']
.3.01,临床表现,['.2.03']
.0.155,影像学,"['.3.01', '.2.05', '.2.08', '.2.08', '.1.07']"
.0.156,特征,['.3.01']
.0.157,降低,"['.3.01', '.2.09']"
.2.04,确诊病例,['.1.02']
.0.158,符合,"['.2.04', '.2.05', '.2.06', '.1.04']"
.0.159,疑似病例,"['.2.04', '.1.04', '.1.04', '.2.07']"
.0.160,标准,['.2.04']
.0.161,基础,"['.2.04', '.2.09', '.2.09', '.2.09']"
.0.162,拭子,['.2.04']
.0.163,分泌物,"['.2.04', '.2.09']"
.0.164,标本,"['.2.04', '.1.04']"
.0.165,实时,['.2.04']
.0.166,荧光,['.2.04']
.0.167,RT,['.2.04']
.0.168,PCR,['.2.04']
.0.169,检测,"['.2.04', '.1.04', '.1.04', '.1.07']"
.0.170,核酸,"['.2.04', '.1.04', '.1.07']"
.0.171,阳性,['.2.04']
.0.172,病毒基因,['.2.04']
.0.173,测序,['.2.04']
.0.174,高度,['.2.04']
.0.175,同源,['.2.04']
.2.05,重症病例,['.1.02']
.0.176,一条,['.2.05']
.0.177,频率,['.2.05']
.0.178,增快,['.2.05']
.0.179,口唇,['.2.05']
.0.180,紫绀,['.2.05']
.0.181,空气,['.2.05']
.0.182,指氧,"['.2.05', '.2.08']"
.0.183,饱和度,"['.2.05', '.2.08', '.2.08']"
.0.184,93%,['.2.05']
.0.185,动脉血,"['.2.05', '.2.08']"
.0.186,氧分压,['.2.05']
.0.187,PaO,['.2.05']
.0.188,吸氧,['.2.05']
.0.189,浓度,['.2.05']
.0.190,FiO,['.2.05']
.0.191,300mmHg22,['.2.05']
.0.192,1mmHg,['.2.05']
.0.193,0.133,['.2.05']
.0.194,kPa,['.2.05']
.0.195,肺部,"['.2.05', '.1.07']"
.0.196,显示,"['.2.05', '.1.07']"
.0.197,多叶,['.2.05']
.0.198,病变,['.2.05']
.0.199,小时,"['.2.05', '.1.04', '.2.09']"
.0.200,病灶,['.2.05']
.0.201,50%,['.2.05']
.0.202,合并,"['.2.05', '.2.06']"
.0.203,住院治疗,['.2.05']
.0.204,临床,['.2.05']
.0.205,情况,"['.2.05', '.2.06', '.2.08', '.1.06']"
.2.06,危重症病例,['.1.02']
.0.206,呼吸衰竭,['.2.06']
.0.207,机械,"['.2.06', '.2.08', '.2.09', '.2.09', '.2.09']"
.0.208,通气,"['.2.06', '.2.08', '.2.09', '.2.09', '.2.09', '.2.09', '.2.09', '.2.09', '.2.13']"
.0.209,器官,"['.2.06', '.2.09']"
.0.210,功能,"['.2.06', '.2.08', '.2.09']"
.0.211,衰竭,['.2.06']
.0.212,ICU,"['.2.06', '.2.07']"
.0.213,监护,['.2.06']
.0.214,治疗,"['.2.06', '.1.04', '.2.07', '.2.07', '.2.07', '.2.08', '.2.08', '.2.08', '.2.09', '.2.09', '.2.09', '.1.07']"
.1.03,鉴别诊断,['none']
.0.215,流感病毒,"['.1.03', '.1.03']"
.0.216,腺病毒,['.1.03']
.0.217,合胞,['.1.03']
.0.218,病毒性,"['.1.03', '.1.04']"
.0.219,鉴别,"['.1.03', '.1.03', '.1.03']"
.0.220,支原体,['.1.03']
.0.221,衣原体,['.1.03']
.0.222,细菌性,['.1.03']
.0.223,与非,['.1.03']
.0.224,感染性,['.1.03']
.0.225,疾病,"['.1.03', '.2.09', '.1.07']"
.0.226,血管炎,['.1.03']
.0.227,皮肌炎,['.1.03']
.0.228,机化,['.1.03']
.0.229,性肺炎,['.1.03']
.1.04,病例的发现与报告,['none']
.0.230,各类,['.1.04']
.0.231,医疗机构,"['.1.04', '.1.04', '.1.04', '.1.09']"
.0.232,医务人员,['.1.04']
.0.233,发现,['.1.04']
.0.234,病例,"['.1.04', '.2.07', '.2.07', '.2.07']"
.0.235,定义,['.1.04']
.0.236,应立即,['.1.04']
.0.237,隔离,"['.1.04', '.2.07', '.2.07', '.2.07', '.1.07']"
.0.238,报告,['.1.04']
.0.239,部门,['.1.04']
.0.240,辖区,['.1.04']
.0.241,疾控中心,['.1.04']
.0.242,组织,['.1.04']
.0.243,院内,['.1.04']
.0.244,或区,['.1.04']
.0.245,专家,['.1.04']
.0.246,会诊,['.1.04']
.0.247,常见,['.1.04']
.0.248,病原体,['.1.04']
.0.249,所致,['.1.04']
.0.250,采集,['.1.04']
.0.251,病原,"['.1.04', '.1.04', '.1.07']"
.0.252,连续,"['.1.04', '.1.07']"
.0.253,两次,"['.1.04', '.1.07']"
.0.254,阴性,"['.1.04', '.1.07']"
.0.255,采样,"['.1.04', '.1.07']"
.0.256,时间,"['.1.04', '.1.07']"
.0.257,至少,"['.1.04', '.1.07']"
.0.258,间隔,"['.1.04', '.1.07']"
.0.259,方可,['.1.04']
.0.260,排除,['.1.04']
.1.05,治疗,['none']
.2.07,根据病情严重程度确定治疗场所,['.1.05']
.0.261,疑似,['.2.07']
.0.262,确诊,"['.2.07', '.2.07']"
.0.263,具备,['.2.07']
.0.264,条件,"['.2.07', '.2.07']"
.0.265,防护,"['.2.07', '.1.08']"
.0.266,定点医院,['.2.07']
.0.267,单人,['.2.07']
.0.268,单间,['.2.07']
.0.269,收治,['.2.07']
.0.270,病室,['.2.07']
.0.271,收入,['.2.07']
.2.08,一般治疗,['.1.05']
.0.272,卧床,['.2.08']
.0.273,休息,['.2.08']
.0.274,支持,"['.2.08', '.2.09', '.2.09', '.2.09']"
.0.275,保证,['.2.08']
.0.276,热量,['.2.08']
.0.277,电解质,['.2.08']
.0.278,平衡,['.2.08']
.0.279,环境,['.2.08']
.0.280,稳定,"['.2.08', '.2.09']"
.0.281,监测,"['.2.08', '.2.08', '.2.08', '.2.09']"
.0.282,生命,['.2.08']
.0.283,体征,['.2.08']
.0.284,血常规,['.2.08']
.0.285,尿常规,['.2.08']
.0.286,CRP,['.2.08']
.0.287,生化,['.2.08']
.0.288,指标,['.2.08']
.0.289,心肌,['.2.08']
.0.290,肾功能,['.2.08']
.0.291,分析,['.2.08']
.0.292,复查,['.2.08']
.0.293,胸部,"['.2.08', '.2.08']"
.0.294,变化,['.2.08']
.0.295,给予,['.2.08']
.0.296,氧疗,"['.2.08', '.2.08']"
.0.297,措施,['.2.08']
.0.298,导管,['.2.08']
.0.299,面罩,['.2.08']
.0.300,时经,['.2.08']
.0.301,鼻高,['.2.08']
.0.302,流量,['.2.08']
.0.303,无创,"['.2.08', '.2.09', '.2.09']"
.0.304,抗病毒,"['.2.08', '.2.08']"
.0.305,尚无,['.2.08']
.0.306,药物,"['.2.08', '.2.08', '.2.08', '.2.08', '.2.08', '.2.09']"
.0.307,试用,['.2.08']
.0.308,干扰素,['.2.08']
.0.309,雾化,['.2.08']
.0.310,吸入,['.2.08']
.0.311,成人,['.2.08']
.0.312,每次,"['.2.08', '.2.08']"
.0.313,500,['.2.08']
.0.314,灭菌,['.2.08']
.0.315,注射,['.2.08']
.0.316,用水,['.2.08']
.0.317,2ml,['.2.08']
.0.318,每日,['.2.08']
.0.319,洛匹,['.2.08']
.0.320,利托,['.2.08']
.0.321,一日,['.2.08']
.0.322,二次,['.2.08']
.0.323,抗菌,"['.2.08', '.2.08', '.2.08']"
.0.324,盲目,['.2.08']
.0.325,恰当,['.2.08']
.0.326,联合,['.2.08']
.0.327,广谱抗,['.2.08']
.0.328,细菌学,['.2.08']
.0.329,继发,"['.2.08', '.2.09']"
.0.330,细菌,['.2.08']
.0.331,证据,['.2.08']
.0.332,程度,['.2.08']
.0.333,酌情,['.2.08']
.0.334,短期内,['.2.08']
.0.335,皮质激素,['.2.08']
.0.336,建议,['.2.08']
.0.337,剂量,['.2.08']
.0.338,超过,['.2.08']
.0.339,相当于,['.2.08']
.0.340,甲泼,['.2.08']
.0.341,尼龙,['.2.08']
.0.342,2mg,['.2.08']
.0.343,kg,['.2.08']
.2.09,重症、危重症病例的治疗,['.1.05']
.0.344,原则,['.2.09']
.0.345,对症,['.2.09']
.0.346,防治,['.2.09']
.0.347,并发症,['.2.09']
.0.348,预防,"['.2.09', '.1.06', '.1.09']"
.0.349,改善,"['.2.09', '.2.09']"
.0.350,耐受,['.2.09']
.0.351,气道,['.2.09']
.0.352,增多,['.2.09']
.0.353,剧烈,['.2.09']
.0.354,咳嗽,"['.2.09', '.2.12']"
.0.355,血流,"['.2.09', '.2.09']"
.0.356,动力学,"['.2.09', '.2.09']"
.0.357,过渡,['.2.09']
.0.358,有创,['.2.09']
.0.359,潮气量,['.2.09']
.0.360,保护性,['.2.09']
.0.361,策略,['.2.09']
.0.362,呼吸机,['.2.09']
.0.363,损伤,['.2.09']
.0.364,俯卧,['.2.09']
.0.365,肺复,['.2.09']
.0.366,体外,['.2.09']
.0.367,氧合,['.2.09']
.0.368,ECMO,['.2.09']
.0.369,循环,['.2.09']
.0.370,液体,['.2.09']
.0.371,复苏,['.2.09']
.0.372,微循环,['.2.09']
.0.373,血管,['.2.09']
.0.374,活性,['.2.09']
.1.06,中医治疗,['none']
.0.375,本病,['.1.06']
.0.376,中医,['.1.06']
.0.377,疫病,['.1.06']
.0.378,范畴,['.1.06']
.0.379,感受,['.1.06']
.0.380,疫戾,['.1.06']
.0.381,之气,['.1.06']
.0.382,病位,['.1.06']
.0.383,病机,['.1.06']
.0.384,气候,['.1.06']
.0.385,体质,['.1.06']
.0.386,参照,['.1.06']
.0.387,方案,"['.1.06', '.1.06']"
.0.388,辨证论治,['.1.06']
.2.10,湿毒郁肺,['.1.06']
.0.389,临床表现,"['.2.10', '.2.11', '.2.12', '.2.13']"
.0.390,少痰,['.2.10']
.0.391,咽干,['.2.10']
.0.392,咽痛,['.2.10']
.0.393,倦怠,['.2.10']
.0.394,胸闷,"['.2.10', '.2.11', '.2.12']"
.0.395,呕恶,['.2.10']
.0.396,舌质,"['.2.10', '.2.12', '.2.13']"
.0.397,淡红,['.2.10']
.0.398,苔白,['.2.10']
.0.399,白腻,['.2.10']
.0.400,治法,"['.2.10', '.2.11', '.2.12', '.2.13']"
.0.401,化湿,['.2.10']
.0.402,解毒,"['.2.10', '.2.12', '.2.12', '.2.12', '.2.13']"
.0.403,宣肺,"['.2.10', '.2.11', '.2.12']"
.0.404,透邪,"['.2.10', '.2.11']"
.0.405,推荐,"['.2.10', '.2.11', '.2.12', '.2.13']"
.0.406,处方,"['.2.10', '.2.11', '.2.12', '.2.13']"
.0.407,麻杏薏,['.2.10']
.0.408,甘汤,"['.2.10', '.2.11']"
.0.409,升降,['.2.10']
.0.410,达原饮,['.2.10']
.0.411,方药,"['.2.10', '.2.11', '.2.12', '.2.13']"
.0.412,麻黄,"['.2.10', '.2.11', '.2.12']"
.0.413,杏仁,"['.2.10', '.2.11', '.2.12']"
.0.414,草果,['.2.10']
.0.415,槟榔,['.2.10']
.0.416,蝉蜕,['.2.10']
.0.417,连翘,"['.2.10', '.2.11']"
.0.418,苍术,['.2.10']
.0.419,桔梗,['.2.10']
.0.420,黄芩,"['.2.10', '.2.11']"
.0.421,牛蒡子,['.2.10']
.0.422,生甘草,"['.2.10', '.2.11', '.2.12']"
.2.11,邪热壅肺,['.1.06']
.0.423,口渴,['.2.11']
.0.424,不欲,['.2.11']
.0.425,咽干少,['.2.11']
.0.426,纳差,['.2.11']
.0.427,大便,['.2.11']
.0.428,不畅,['.2.11']
.0.429,边尖红,['.2.11']
.0.430,浮数,['.2.11']
.0.431,清热解毒,['.2.11']
.0.432,麻杏石,['.2.11']
.0.433,银翘散,['.2.11']
.0.434,石膏,['.2.11']
.0.435,桑白皮,['.2.11']
.0.436,金银花,['.2.11']
.0.437,浙贝母,['.2.11']
.2.12,邪毒闭肺,['.1.06']
.0.438,高热,['.2.12']
.0.439,黄痰,['.2.12']
.0.440,气促,['.2.12']
.0.441,腹胀,['.2.12']
.0.442,便秘,['.2.12']
.0.443,黄腻,['.2.12']
.0.444,黄燥,['.2.12']
.0.445,脉滑数,['.2.12']
.0.446,通腑,['.2.12']
.0.447,宣白,['.2.12']
.0.448,承气汤,['.2.12']
.0.449,黄连,['.2.12']
.0.450,活血,['.2.12']
.0.451,生石膏,['.2.12']
.0.452,大黄,['.2.12']
.0.453,葶苈子,['.2.12']
.0.454,桃仁,['.2.12']
.0.455,赤芍,['.2.12']
.2.13,内闭外脱,['.1.06']
.0.456,神昏,['.2.13']
.0.457,烦躁,['.2.13']
.0.458,胸腹,['.2.13']
.0.459,灼热,['.2.13']
.0.460,手足,['.2.13']
.0.461,逆冷,['.2.13']
.0.462,急促,['.2.13']
.0.463,辅助,['.2.13']
.0.464,黄褐,['.2.13']
.0.465,或燥,['.2.13']
.0.466,浮大无根,['.2.13']
.0.467,开闭,['.2.13']
.0.468,固脱,['.2.13']
.0.469,救逆,['.2.13']
.0.470,四逆加,['.2.13']
.0.471,人参,"['.2.13', '.2.13']"
.0.472,安宫,"['.2.13', '.2.13']"
.0.473,牛黄丸,"['.2.13', '.2.13']"
.0.474,紫雪,"['.2.13', '.2.13']"
.0.475,附子,['.2.13']
.0.476,山茱萸,['.2.13']
.0.477,送服,['.2.13']
.1.07,解除隔离和出院标准,['none']
.0.478,体温,['.1.07']
.0.479,恢复正常,['.1.07']
.0.480,明显好转,['.1.07']
.0.481,炎症,['.1.07']
.0.482,吸收,['.1.07']
.0.483,解除,['.1.07']
.0.484,出院,['.1.07']
.0.485,科室,['.1.07']
.1.08,转运原则,['none']
.0.486,运送,"['.1.08', '.1.08']"
.0.487,专用车辆,['.1.08']
.0.488,做好,['.1.08']
.0.489,人员,['.1.08']
.0.490,车辆,['.1.08']
.0.491,消毒,['.1.08']
.1.09,医院感染控制,['none']
.0.492,我委,['.1.09']
.0.493,控制技术,['.1.09']
.0.494,指南,['.1.09']
.0.495,第一版,['.1.09']
.0.496,执行,['.1.09']
